_source,job_title,job_level,job_dimension,skills_filtered,job_skills,salary_min,salary_max,salary_mid
Consulting,Supply Chain & Operations - Oil & Gas - Maintenance and Reliability Manager - Consulting,Mid senior,Project Management,"['energy', 'accounting', 'reliability', 'commercial', 'logistics', 'engineering', 'business development', 'asset management', 'data analysis tools', 'digital tools', 'strategic thinking', 'value proposition', 'project management', 'multitasking', 'strategy development', 'problem solving', 'subject matter expertise', 'medical and dental coverage', 'pension and 401k plans', 'flexible vacation policy', 'wintersummer breaks', 'personalfamily care', 'leaves of absence', 'continuous learning', 'flexibility', 'transformative leadership', 'insights', 'coaching', 'confidence', 'diverse and inclusive culture', 'equal employment opportunities']","Maintenance and Reliability Solution Lead, Energy, Manager  Consulting, Upstream and downstream industry, Digital tools and capabilities, Operational costs, Operational strategy, HSSE, Accounting, Reliability, Commercial, Logistics, Engineering, Operational KPI's, Data driven digital solutions, Cross competency teams, Commercially viable engagements, Business Development, Upstream and downstream sectors, Thought leadership material, 'Go to Market' strategy, Sales collateral, Solution materials, Various competencies and capabilities, Sales to delivery lifecycle of engagements, Bachelor's and/or master's degree in Engineering/ Business/Technology, Maintenance and reliability experience, Asset management, Maintenance best practices, Reliability engineering, Maintenance management software, Data analysis tools, Upstream / downstream oil and gas facility operation and maintenance, Regulatory compliance and safety standards, Profitability of upstream or downstream operations, Digital tools, Strategic thinking, Solutioning skills, Value proposition, Current solutions in the market, Specific point of view, Implementing solutions, Appetite for technology and innovation, Technology agnostic perspective, Collaboration and teaming skills, Curious mindset, Project management skills, Multitasking skills, Ability to influence, Executive facilitation skills, Strategy development, Problem solving, Written and oral communications skills, Listening and interpretation skills, Comfort zone exploration, Upstream and downstream sectors consulting experience, Various maintenance technology platforms, Meridium, SAP maintenance, IBM Maximo, Multiple asset types, ISO 5500 standard, CRE certification, CMRP certification, Passionate consultants, Subject matter expertise, Assisting businesses, Highperforming teams, Comprehensive compensation and benefits package, Performancebased rewards, Recognition for business value, $119900 to $219800 salary range, $143900 to $249800 salary range (NYC Metro Area Washington State California), Medical and dental coverage, Pension and 401(k) plans, Paid time off options, Flexible vacation policy, Designated EY Paid Holidays, Winter/Summer breaks, Personal/Family Care, Leaves of absence, Continuous learning, Skill development, Flexibility, Meaningful impact, Transformative leadership, Insights, Coaching, Confidence, Diverse and inclusive culture, Equal employment opportunities, Reasonable accommodation for qualified individuals with disabilities",143900.0,249800.0,196850.0
Consulting,Behavioral Consultant/Mobile Therapist,Mid senior,Retail & Service,"['reliable transportation', 'valid drivers license', 'clean driving record']","Behavioral Consultant, Mobile Therapist, Master's Degree in counseling psychology or social work, Licensed Staff (LBS LSW LMSW or LPC), Experience providing therapeutic services to youth and families, Reliable transportation, Valid driver's license, Clean driving record, Auto insurance with minimum bodily injury liability coverage of $100000 per person and $300000 per accident, Voluntary Dental, Voluntary Vision, UNUM, 403(b) Retirement Savings Plan",300000.0,300000.0,300000.0
Consulting,Healthcare Recruitment Consultant,Mid senior,Business Development & Customer Acquisition,"['business development', 'recruitment', 'client development', 'business development', 'strong work ethic', 'uk driving license', 'commission structure', 'bank holidays', 'birthday off', 'employee assistance programme', 'career development opportunities']","Executive Search, Business Development, Permanent Placements, Healthcare Sector, Recruitment, Applicant Mapping, Client Development, Winning New Business, FirstClass Service, SelfDriven, Autonomous, Business Development, Healthcare Market, Strong Work Ethic, Passion for Recruitment, Strong IT Skills, Latest Technology, UK Work Permit, UK Driving License, Salary £30000  £40000, Commission Structure, 37.5 Hours per Week, MonFri 9am  5pm, Hybrid Role, 25 Days AL, Bank Holidays, Birthday Off, Enhanced Sick Pay, Employee Assistance Programme, Free DBS, Pension Contributions, Frequent Social Events, Discounts on Goods and Services, Career Development Opportunities",40000.0,40000.0,40000.0
Consulting,Strategic Growth Manager,Mid senior,Analytical Thinking,"['business development', 'sales', 'negotiation', 'relationship building', 'communication', 'public speaking', 'leadership', 'teamwork', 'problem solving', 'analytical skills', 'organization', 'time management', 'research', 'data analysis', 'strategic thinking', 'empathy', 'patience', 'adaptability', 'resilience', 'bachelors degree', 'excellent communication', 'bonuses', 'paid vacation', 'holidays', 'sick time', 'parental leave', 'medical benefits', 'dental benefits', 'vision benefits', '401k plan', 'flexible spending accounts', 'life insurance', 'disability insurance', 'employee assistance program', 'pet insurance']","Strategic Growth Manager, Business Development, Sales, Negotiation, Relationship Building, Communication, Public Speaking, Leadership, Teamwork, Problem Solving, Analytical Skills, Organization, Time Management, Research, Data Analysis, Strategic Thinking, Empathy, Patience, Adaptability, Resilience, Bachelor's Degree, 5+ years of relevant experience, Strong interpersonal skills, Selfstarter attitude, Excellent communication skills, Highly organized, Track record of excellence, $90000$105000 annual base pay, Bonuses, Restricted stock units, Full range of benefits, Incentive programs, Paid vacation, Holidays, Sick time, Parental leave, Marriage leave, Recharge leave, Medical benefits, Telehealth benefits, Dental benefits, Vision benefits, 401(k) plan, Flexible spending accounts, Commuter program, Life insurance, Disability insurance, Maven (a support system for new parents), Carrot (fertility benefits), UrbanSitter (caregiver referral network), Employee Assistance Program, Pet insurance",105000.0,105000.0,105000.0
Consulting,Vacation Sales Consultant ($70k-$165k) - Jan. Start,Mid senior,Adaptability,"['communication', 'customer service', 'sales', 'real estate license', 'persuasion', 'presentation', 'training', 'coaching', 'leadership', 'team work', 'problem solving', 'time management', 'goal setting', 'motivation', 'work ethic', 'dependability', 'selfdirection', 'initiative', 'creativity', 'adaptability', 'flexibility']","Oral communication, Customer service, Sales experience, Timeshare license, Real estate license, Persuasion, Presentation, Training, Coaching, Leadership, Team work, Problem solving, Time management, Goal setting, Motivation, Work ethic, Dependability, Selfdirection, Initiative, Creativity, Adaptability, Flexibility",70000.0,165000.0,117500.0
Consulting,"Analyst, Decision Sciences, Strategy and Insights",Associate,Data & Analytics,"['strategy', 'insights', 'data analysis', 'data visualization', 'powerpoint', 'word', 'sql', 'python', 'r', 'statistics', 'selfmotivation', 'ambition', 'resourcefulness', 'multitasking', 'creative problemsolving', 'curiosity', 'resilience', 'relationship building', 'partnership building', 'prioritization', 'attention to detail', 'collaboration', 'independence', 'storytelling']","Decision Sciences, Strategy, Insights, Analytical Methods, Business Impact, ROI, Campaign Renewal, Retention Rates, Business Research, Data Analysis, Data Visualization, Case Studies, PowerPoint, Word, SQL, Python, R, Julia, Statistics, SelfMotivation, Ambition, Resourcefulness, MultiTasking, Creative ProblemSolving, Curiosity, Data Storytelling, Resilience, Sound Business Judgment, Relationship Building, Partnership Building, Prioritization, Attention to Detail, Collaboration, Independence, Complex Ideas Translation, Storytelling, Compensation: $35.00  $46.67 per hour",97073.6,97073.6,97073.6
Consulting,Solar Sales Consultant,Mid senior,Teamwork,"['sales', 'lead generation', 'customer relationship management crm', 'communication', 'teamwork', 'presentation', 'travel', 'technology', 'inhome sales', 'sales targets', 'driving', 'clean driving record', 'ipadcomputer', 'health insurance', 'vision insurance', 'dental insurance', '401k with company match', 'employee stock purchase program', 'paid training', 'freedom time off fto plan', 'paid holidays', 'paid time off pto', 'life and disability insurance', 'retirement savings plan']","Sales, Lead Generation, Customer Relationship Management (CRM), Communication, Teamwork, Presentation, Travel, Technology, Inhome Sales, Sales Targets, Driving, Clean Driving Record, Intermediate Comfort with Technology, iPad/Computer, Multiple Software Applications, Nike/Lululemon Incentive Program, Health Insurance, Vision Insurance, Dental Insurance, 401K with Company Match, Employee Stock Purchase Program, Paid Training, PowerU, Freedom Time Off (FTO) Plan, Paid Holidays, Paid Time Off (PTO), Starting Salary: $50000  $111800, Annual Bonus Eligibility, Short and Long Term Incentives, ProgramSpecific Awards, Employee Wellness Program, Life and Disability Insurance, Retirement Savings Plan",111800.0,111800.0,111800.0
Consulting,Bertera Nissan Service Advisor $65k to 100k,Mid senior,Attention to Detail,"['automotive', 'customer service', 'communication', 'organization', 'multitasking', 'computer', 'problem solving', 'attention to detail', 'fastpaced environment', 'teamwork', 'clean driving record']","Automotive knowledge, Nissan vehicles, Customer service, Communication, Organization, Multitasking, Computer skills, Automotive service software, Problemsolving, Attention to detail, Fastpaced environment, Teamwork, Clean driving record",65000.0,100000.0,82500.0
Consulting,Graduate Recruitment Consultant London - £30k starting salary,Mid senior,Collaboration,"['employee wellbeing', 'diversity inclusion']","Market Mapping, Research via Telephone, Calling References, Client Networking, Employee Wellbeing, Diversity & Inclusion, Team Lead/Manager Promotion, Internal Mentoring, Gym Access, Office in Central London, Company Incentive Trips, Social Activities",30000.0,30000.0,30000.0
Consulting,"Automotive Sales Consultant  $80,000-$130,000 Annual Potential",Mid senior,Negotiation,"['sales', 'communication', 'customer service', 'negotiation', 'time management', 'teamwork', 'drivers license', 'drug test', 'background check']","Sales, Communication, Customer service, Negotiation, Time management, Teamwork, Driver's license, Drug test, Background check",80000.0,130000.0,105000.0
Consulting,EY-Parthenon - Strategy Realized - Energy - Oil & Gas - Senior Director,Mid senior,Business Development & Customer Acquisition,"['strategy consulting', 'market analysis', 'customer research', 'management consulting', 'data analysis', 'communication', 'client relationships', 'business development', 'written and verbal communication', 'business strategy', 'team player', 'flexibility', 'leadership', 'diversity and inclusion', 'mba', 'medical and dental coverage', 'pension and 401k plans', 'paid time off', 'flexible vacation policy', 'wintersummer breaks', 'personalfamily care', 'leaves of absence', 'continuous learning', 'diverse and inclusive culture', 'equal opportunity']","Strategy consulting, Execution of business strategies, Market analysis, Customer research, Portfolio optimization, Management consulting, Leading teams, Managing change, Industry analysis, Data analysis, Interpersonal skills, Client relationships, Business development, Written and verbal communication, Quantitative and qualitative analysis, Business strategy, Team player, Flexibility, Leadership, Diversity and inclusion, MBA, Bachelors Degree or Graduate Degree, 7  8+ years work experience, 5 years experience with energy chemicals and industrials, $250000 to $290000 salary range, Comprehensive compensation and benefits package, Medical and dental coverage, Pension and 401(k) plans, Paid time off, Flexible vacation policy, Designated EY Paid Holidays, Winter/Summer breaks, Personal/Family Care, Leaves of absence, Continuous learning, Diverse and inclusive culture, Equal opportunity, Affirmative action employer, Reasonable accommodation available for individuals with disabilities",250000.0,290000.0,270000.0
